geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
30360,-19.97547511,-43.94731933,belo horizonte,MG
30320,-19.9726441,-43.94043368,belo horizonte,MG
30320,-19.95435264,-43.93627967,belo horizonte,MG
30310,-19.9462901,-43.93421752,belo horizonte,MG
30350,-19.94707758,-43.9461575,belo horizonte,MG
30360,-19.96135476,-43.94634129,belo horizonte,MG
30310,-19.95290963,-43.92831657,belo horizonte,MG
30380,-19.94622345,-43.95126431,belo horizonte,MG
30310,-19.95081799,-43.92836601,belo horizonte,MG
30315,-19.95510905,-43.92543532,belo horizonte,MG
30360,-19.96776271,-43.94505571,belo horizonte,MG
30320,-19.97106147,-43.94044957,belo horizonte,MG
30330,-19.95130266,-43.9386862,belo horizonte,MG
30320,-19.9747418,-43.94203126,belo horizonte,MG
30380,-19.95092824,-43.95589339,belo horizonte,MG
30310,-19.94991762,-43.92894863,belo horizonte,MG
30320,-19.97285444,-43.93119423,belo horizonte,MG
30320,-19.97400106,-43.94223482,belo horizonte,MG
30380,-19.94762321,-43.95737121,belo horizonte,MG
30360,-19.97051747,-43.94784765,belo horizonte,MG
30350,-19.94557193,-43.95784612,belo horizonte,MG
30350,-19.94817249,-43.94262094,belo horizonte,MG
30360,-19.96942978,-43.94858613,belo horizonte,MG
30315,-19.9546985,-43.93351253,belo horizonte,MG
30320,-19.95919096,-43.93759521,belo horizonte,MG
30310,-19.95170144,-43.93155059,belo horizonte,MG
30380,-19.95120608,-43.94946146,belo horizonte,MG
30320,-19.96669981,-43.94022478,belo horizonte,MG
30350,-19.94582848,-43.94869158,belo horizonte,MG
30350,-19.94853352,-43.94618849,belo horizonte,MG
30310,-19.94018874,-43.92919421,belo horizonte,MG
30350,-19.94856952,-43.94531183,belo horizonte,MG
30310,-19.94171041,-43.92876896,belo horizonte,MG
30310,-19.94602346,-43.92816978,belo horizonte,MG
30350,-19.93927859,-43.9474906,belo horizonte,MG
30315,-19.9523863,-43.92297349,belo horizonte,MG
30350,-19.935612,-43.946622,belo horizonte,MG
30320,-19.97497971,-43.94056269,belo horizonte,MG
30310,-19.94606372,-43.92986876,belo horizonte,MG
30310,-19.95121407,-43.92799697,belo horizonte,MG
30360,-19.97083164,-43.9482395,belo horizonte,MG
30310,-19.94758635,-43.92517155,belo horizonte,MG
30350,-19.94310554,-43.94659344,belo horizonte,MG
30310,-19.94812107,-43.92280627,belo horizonte,MG
30360,-19.97059192,-43.95199454,belo horizonte,MG
30380,-19.94622391,-43.95313867,belo horizonte,MG
30310,-19.94656281,-43.92933179,belo horizonte,MG
30310,-19.94654238,-43.9302606,belo horizonte,MG
30315,-19.95614766,-43.93440843,belo horizonte,MG
30380,-19.94346312,-43.95321469,belo horizonte,MG
30330,-19.9431744,-43.93756182,belo horizonte,MG
30330,-19.94619636,-43.94372687,belo horizonte,MG
30310,-19.94848351,-43.9289029,belo horizonte,MG
30320,-19.9578391,-43.93764063,belo horizonte,MG
30315,-19.95477915,-43.92971207,belo horizonte,MG
30330,-19.9426444,-43.93959212,belo horizonte,MG
30330,-19.94475882,-43.93634947,belo horizonte,MG
30350,-19.94814047,-43.94373392,belo horizonte,MG
30350,-19.9448396,-43.95687115,belo horizonte,MG
30320,-19.95874257,-43.93755655,belo horizonte,MG
30330,-19.9457053,-43.9348596,belo horizonte,MG
30315,-19.95262823,-43.92039161,belo horizonte,MG
30320,-19.97661688,-43.94253679,belo horizonte,MG
30390,-19.98934357,-43.96328019,belo horizonte,MG
30320,-19.9561315,-43.93716354,belo horizonte,MG
30380,-19.94481986,-43.95353834,belo horizonte,MG
30380,-19.94911118,-43.9576086,belo horizonte,MG
30330,-19.94890758,-43.93807788,belo horizonte,MG
30320,-19.95656023,-43.93932077,belo horizonte,MG
30350,-19.94239345,-43.9487637,belo horizonte,MG
30310,-19.94382253,-43.93270905,belo horizonte,MG
30380,-19.95302188,-43.94889517,belo horizonte,MG
30315,-19.95460731,-43.9258404,belo horizonte,MG
30350,-19.94527045,-43.94721217,belo horizonte,MG
30330,-19.94548681,-43.93568371,belo horizonte,MG
30350,-19.935612,-43.946622,belo horizonte,MG
30360,-19.97120425,-43.9510322,belo horizonte,MG
30330,-19.94564359,-43.94314387,belo horizonte,MG
30320,-19.95273339,-43.93809284,belo horizonte,MG
30315,-19.95125955,-43.93364944,belo horizonte,MG
30335,-19.95501097,-43.94152115,belo horizonte,MG
30380,-19.95059709,-43.94809837,belo horizonte,MG
30310,-19.94417745,-43.92386452,belo horizonte,MG
30350,-19.94245952,-43.94454253,belo horizonte,MG
30330,-19.95110348,-43.9384029,belo horizonte,MG
30350,-19.94386049,-43.94540183,belo horizonte,MG
30380,-19.94812052,-43.95610375,belo horizonte,MG
30320,-19.97497192,-43.94248165,belo horizonte,MG
30310,-19.94670399,-43.9296103,belo horizonte,MG
30330,-19.94238482,-43.94297956,belo horizonte,MG
30380,-19.94994977,-43.95496377,belo horizonte,MG
30350,-19.95478525,-43.95287315,belo horizonte,MG
30320,-19.96375678,-43.93683998,belo horizonte,MG
30380,-19.95108233,-43.95575969,belo horizonte,MG
30380,-19.94680005,-43.94892804,belo horizonte,MG
30360,-19.96316574,-43.94811965,belo horizonte,MG
30330,-19.94210629,-43.93585107,belo horizonte,MG
30310,-19.94983261,-43.92327135,belo horizonte,MG
30315,-19.95461355,-43.92137711,belo horizonte,MG
30380,-19.95296511,-43.95059603,belo horizonte,MG
30315,-19.95515732,-43.92975213,belo horizonte,MG
30380,-19.95107235,-43.95567854,belo horizonte,MG
30350,-19.96390275,-43.95425687,belo horizonte,MG
30380,-19.93612935,-43.94682176,belo horizonte,MG
30330,-19.94466575,-43.93624186,belo horizonte,MG
30380,-19.95168497,-43.94791236,belo horizonte,MG
30310,-19.94045673,-43.92795643,belo horizonte,MG
30360,-19.95551379,-43.94709371,belo horizonte,MG
30310,-19.95591396,-43.93058005,belo horizonte,MG
30380,-19.95298041,-43.94885558,belo horizonte,MG
30320,-19.96629286,-43.93854784,belo horizonte,MG
30310,-19.94572491,-43.93211945,belo horizonte,MG
30310,-19.94394205,-43.93253961,belo horizonte,MG
30360,-19.95493421,-43.95021971,belo horizonte,MG
30330,-19.94390016,-43.93903605,belo horizonte,MG
30320,-19.97098635,-43.9438319,belo horizonte,MG
30360,-19.96445581,-43.94622858,belo horizonte,MG
30350,-19.95391053,-43.95110303,belo horizonte,MG
30310,-19.94308764,-43.92937798,belo horizonte,MG
30310,-19.94711404,-43.92299844,belo horizonte,MG
30310,-19.94508756,-43.92962417,belo horizonte,MG
30350,-19.94976446,-43.94322359,belo horizonte,MG
30330,-19.94615777,-43.9395967,belo horizonte,MG
30360,-19.96551836,-43.94851352,belo horizonte,MG
30330,-19.94558846,-43.94039213,belo horizonte,MG
30320,-19.97797454,-43.94550568,belo horizonte,MG
30350,-19.95269132,-43.9527353,belo horizonte,MG
30330,-19.94381637,-43.93848416,belo horizonte,MG
30320,-19.95435264,-43.93627967,belo horizonte,MG
30330,-19.95130266,-43.9386862,belo horizonte,MG
30350,-19.94597245,-43.94440353,belo horizonte,MG
30350,-19.95490454,-43.95445217,belo horizonte,MG
30390,-19.98997894,-43.95976315,belo horizonte,MG
30310,-19.94112741,-43.93003129,belo horizonte,MG
30380,-19.94564954,-43.95017306,belo horizonte,MG
30310,-19.94281606,-43.93265303,belo horizonte,MG
30350,-19.95354962,-43.95339018,belo horizonte,MG
30360,-19.95559655,-43.95125292,belo horizonte,MG
30350,-19.94200166,-43.94785176,belo horizonte,MG
30310,-19.94673052,-43.9238639,belo horizonte,MG
30310,-19.95121407,-43.92799697,belo horizonte,MG
30350,-19.94234954,-43.94856024,belo horizonte,MG
30310,-19.94570359,-43.9334634,belo horizonte,MG
30320,-19.95805768,-43.93664858,belo horizonte,MG
30380,-19.95092824,-43.95589339,belo horizonte,MG
30330,-19.94338625,-43.93535022,belo horizonte,MG
30315,-19.95151317,-43.93677625,belo horizonte,MG
30310,-19.94060332,-43.92861054,belo horizonte,MG
30350,-19.94206383,-43.94530917,belo horizonte,MG
30310,-19.94831551,-43.92597477,belo horizonte,MG
30380,-19.94979541,-43.95799936,belo horizonte,MG
30320,-19.97613882,-43.94321884,belo horizonte,MG
30380,-19.9463318,-43.95084865,belo horizonte,MG
30315,-19.95291616,-43.93686801,belo horizonte,MG
30350,-19.94735354,-43.94656308,belo horizonte,MG
30330,-19.94634831,-43.93864308,belo horizonte,MG
30310,-19.94880201,-43.9263836,belo horizonte,MG
30315,-19.95291616,-43.93686801,belo horizonte,MG
30350,-19.95057123,-43.94407461,belo horizonte,MG
30320,-19.97624603,-43.94399126,belo horizonte,MG
30320,-19.96826994,-43.93798656,belo horizonte,MG
30350,-19.94860753,-43.94396175,belo horizonte,MG
30390,-19.9969883,-43.97127104,belo horizonte,MG
30315,-19.95426826,-43.92193827,belo horizonte,MG
30350,-19.93650634,-43.94605262,belo horizonte,MG
30380,-19.94384813,-43.94972816,belo horizonte,MG
30310,-19.94168749,-43.93051823,belo horizonte,MG
30310,-19.94294294,-43.93275951,belo horizonte,MG
30350,-19.96452246,-43.95151317,belo horizonte,MG
30350,-19.94245952,-43.94454253,belo horizonte,MG
30380,-19.94994977,-43.95496377,belo horizonte,MG
30350,-19.94002379,-43.94719092,belo horizonte,MG
30350,-19.94237947,-43.94767042,belo horizonte,MG
30380,-19.94911118,-43.9576086,belo horizonte,MG
30350,-19.962252,-43.95142026,belo horizonte,MG
30315,-19.95642139,-43.93509378,belo horizonte,MG
30320,-19.97435055,-43.94617183,belo horizonte,MG
30320,-19.97341417,-43.94189465,belo horizonte,MG
30320,-19.95584863,-43.93806476,belo horizonte,MG
30360,-19.95991644,-43.9478665,belo horizonte,MG
30380,-19.94865138,-43.95637707,belo horizonte,MG
30320,-19.95491792,-43.93615175,belo horizonte,MG
30380,-19.95120989,-43.94953503,belo horizonte,MG
30320,-19.97505517,-43.94032887,belo horizonte,MG
30330,-19.94742079,-43.94118411,belo horizonte,MG
30360,-19.96633954,-43.94695202,belo horizonte,MG
30310,-19.94648088,-43.9332872,belo horizonte,MG
30360,-19.96896368,-43.95447943,belo horizonte,MG
30320,-19.97347996,-43.94068182,belo horizonte,MG
30310,-19.95165909,-43.9233198,belo horizonte,MG
30380,-19.9464775,-43.95181176,belo horizonte,MG
30350,-19.9588893,-43.95386836,belo horizonte,MG
30320,-19.95920215,-43.9375845,belo horizonte,MG
30350,-19.94184816,-43.94437474,belo horizonte,MG
30330,-19.94270094,-43.93742027,belo horizonte,MG
30310,-19.95175131,-43.92759058,belo horizonte,MG
30310,-19.94807238,-43.92997013,belo horizonte,MG
30350,-19.9593289,-43.95146119,belo horizonte,MG
30380,-19.9499681,-43.95540735,belo horizonte,MG
30330,-19.94513729,-43.93982313,belo horizonte,MG
30390,-19.98997894,-43.95976315,belo horizonte,MG
30380,-19.81153659,-43.99862902,belo horizonte,MG
30380,-19.95300411,-43.9488782,belo horizonte,MG
30310,-19.94171041,-43.92876896,belo horizonte,MG
30350,-19.935612,-43.946622,belo horizonte,MG
30360,-19.9596531,-43.94979704,belo horizonte,MG
30350,-19.94828679,-43.94717329,belo horizonte,MG
30380,-19.94510196,-43.94931997,belo horizonte,MG
30330,-19.94715341,-43.94219813,belo horizonte,MG
30315,-19.95558702,-43.92623437,belo horizonte,MG
30350,-19.94614166,-43.94599074,belo horizonte,MG
30320,-19.97505517,-43.94032887,belo horizonte,MG
30310,-19.94951858,-43.92269663,belo horizonte,MG
30380,-19.9460136,-43.95613968,belo horizonte,MG
30320,-19.97691371,-43.94459698,belo horizonte,MG
30310,-19.94751373,-43.92620029,belo horizonte,MG
30310,-19.94086158,-43.92740085,belo horizonte,MG
30310,-19.94519366,-43.92435412,belo horizonte,MG
30315,-19.96019799,-43.930144,belo horizonte,MG
30315,-19.95386549,-43.93438481,belo horizonte,MG
30380,-19.94791559,-43.95258324,belo horizonte,MG
30315,-19.95261013,-43.92343509,belo horizonte,MG
30350,-19.95385252,-43.95104003,belo horizonte,MG
30320,-19.95718296,-43.94024346,belo horizonte,MG
30320,-19.95920215,-43.9375845,belo horizonte,MG
30320,-19.97097298,-43.94379384,belo horizonte,MG
30360,-19.95874882,-43.94635013,belo horizonte,MG
30310,-19.95328156,-43.92791641,belo horizonte,MG
30320,-19.95607839,-43.93904036,belo horizonte,MG
30380,-19.94853185,-43.95679151,belo horizonte,MG
30315,-19.95483986,-43.93405547,belo horizonte,MG
30390,-19.9874385,-43.9675425,belo horizonte,MG
30310,-19.94073039,-43.93193596,belo horizonte,MG
30320,-19.95775919,-43.93652173,belo horizonte,MG
30360,-19.963542,-43.9460495,belo horizonte,MG
30350,-19.94234954,-43.94856024,belo horizonte,MG
30310,-19.94016254,-43.93092324,belo horizonte,MG
30360,-19.96082018,-43.94775564,belo horizonte,MG
30380,-19.95168497,-43.94791236,belo horizonte,MG
30310,-19.94883671,-43.92418054,belo horizonte,MG
30330,-19.94696023,-43.93973691,belo horizonte,MG
30330,-19.94103507,-43.94259614,belo horizonte,MG
30360,-19.97336141,-43.9497077,belo horizonte,MG
30330,-19.94161105,-43.93968137,belo horizonte,MG
30350,-19.94243553,-43.94698208,belo horizonte,MG
30310,-19.94281606,-43.93265303,belo horizonte,MG
30320,-19.95837156,-43.93993287,belo horizonte,MG
30310,-19.9472528,-43.92819481,belo horizonte,MG
30380,-19.95247924,-43.95074447,belo horizonte,MG
30380,-19.93826193,-43.94750064,belo horizonte,MG
30320,-19.9578719,-43.93758431,belo horizonte,MG
30380,-19.95119905,-43.94836875,belo horizonte,MG
30310,-19.95130409,-43.92297576,belo horizonte,MG
30330,-19.94139168,-43.93732404,belo horizonte,MG
30310,-19.95166526,-43.92778615,belo horizonte,MG
30380,-19.94194337,-43.95127688,belo horizonte,MG
30360,-19.96981348,-43.945461,belo horizonte,MG
30310,-19.95008909,-43.93260447,belo horizonte,MG
30310,-19.94094227,-43.92662381,belo horizonte,MG
30390,-19.99673953,-43.9719432,belo horizonte,MG
30310,-19.95111708,-43.92885827,belo horizonte,MG
30320,-19.97189409,-43.94429132,belo horizonte,MG
30320,-19.96818679,-43.94283311,belo horizonte,MG
30320,-19.95682237,-43.94019407,belo horizonte,MG
30320,-19.9737494,-43.94151494,belo horizonte,MG
30320,-19.97507109,-43.94070176,belo horizonte,MG
30320,-19.97209919,-43.94242662,belo horizonte,MG
30310,-19.95040291,-43.92469098,belo horizonte,MG
30320,-19.95920215,-43.9375845,belo horizonte,MG
30315,-19.95010618,-43.93532339,belo horizonte,MG
30330,-19.94466298,-43.94289222,belo horizonte,MG
30380,-19.94919546,-43.95559935,belo horizonte,MG
30310,-19.95259128,-43.92744692,belo horizonte,MG
30330,-19.94788983,-43.9399568,belo horizonte,MG
30330,-19.94285255,-43.94102919,belo horizonte,MG
30380,-19.94911118,-43.9576086,belo horizonte,MG
30350,-19.94861446,-43.94567228,belo horizonte,MG
30350,-19.94956949,-43.94266507,belo horizonte,MG
30315,-19.95620882,-43.9331468,belo horizonte,MG
30330,-19.94928796,-43.93710083,belo horizonte,MG
30330,-19.94098634,-43.93573697,belo horizonte,MG
30310,-19.94489666,-43.92424515,belo horizonte,MG
30310,-19.95105856,-43.93024741,belo horizonte,MG
30380,-19.95296511,-43.95059603,belo horizonte,MG
30350,-19.94437766,-43.94602026,belo horizonte,MG
30328,-19.96988595,-43.94239903,belo horizonte,MG
30380,-19.94629591,-43.95318613,belo horizonte,MG
30350,-19.94922022,-43.94435962,belo horizonte,MG
30380,-19.94401909,-43.95473229,belo horizonte,MG
30350,-19.96397854,-43.95129172,belo horizonte,MG
30350,-19.94380551,-43.94765208,belo horizonte,MG
30350,-19.94171241,-43.9487532,belo horizonte,MG
30310,-19.95172371,-43.92324928,belo horizonte,MG
30360,-19.9609158,-43.94740934,belo horizonte,MG
30320,-19.96910987,-43.93526859,belo horizonte,MG
30390,-19.99834954,-43.97064344,belo horizonte,MG
30360,-19.97208562,-43.95217657,belo horizonte,MG
30330,-19.94698083,-43.9363269,belo horizonte,MG
30330,-19.94322686,-43.94200042,belo horizonte,MG
30320,-19.95618719,-43.93935656,belo horizonte,MG
30330,-19.95123664,-43.9386221,belo horizonte,MG
30350,-19.94911222,-43.94364903,belo horizonte,MG
30320,-19.97126409,-43.94253165,belo horizonte,MG
30350,-19.96462297,-43.95319754,belo horizonte,MG
30320,-19.95920215,-43.9375845,belo horizonte,MG
30380,-19.94870718,-43.95636785,belo horizonte,MG
30380,-19.9428542,-43.95277651,belo horizonte,MG
30380,-19.94475614,-43.95357369,belo horizonte,MG
30330,-19.94648954,-43.93917316,belo horizonte,MG
30350,-19.94956949,-43.94266507,belo horizonte,MG
30310,-19.95293747,-43.93022725,belo horizonte,MG
30310,-19.95635886,-43.93068818,belo horizonte,MG
30315,-19.9514747,-43.93641494,belo horizonte,MG
30320,-19.97505517,-43.94032887,belo horizonte,MG
30330,-19.94416131,-43.94407376,belo horizonte,MG
30380,-19.95222533,-43.94906126,belo horizonte,MG
30320,-19.97341417,-43.94189465,belo horizonte,MG
30320,-19.95623712,-43.94020304,belo horizonte,MG
30350,-19.94455048,-43.94586991,belo horizonte,MG
30310,-19.94712368,-43.92457621,belo horizonte,MG
30320,-19.9714829,-43.93988867,belo horizonte,MG
30330,-19.94217975,-43.943862,belo horizonte,MG
30315,-19.95559601,-43.93259476,belo horizonte,MG
30380,-19.93602135,-43.94678126,belo horizonte,MG
30350,-19.956222,-43.95149172,belo horizonte,MG
30310,-19.94882734,-43.92425344,belo horizonte,MG
30330,-19.951776,-43.93927324,belo horizonte,MG
30310,-19.94815259,-43.92455077,belo horizonte,MG
30380,-19.94425609,-43.94954446,belo horizonte,MG
30310,-19.94595891,-43.93218801,belo horizonte,MG
30310,-19.94837328,-43.92929322,belo horizonte,MG
30320,-19.97711823,-43.94420357,belo horizonte,MG
30360,-19.96680418,-43.94469596,belo horizonte,MG
30330,-19.94416131,-43.94407376,belo horizonte,MG
30390,-19.9874385,-43.9675425,belo horizonte,MG
30360,-19.95835344,-43.94973049,belo horizonte,MG
30320,-19.97505517,-43.94032887,belo horizonte,MG
30350,-19.94908372,-43.94388447,belo horizonte,MG
30315,-19.95305875,-43.917694,belo horizonte,MG
30310,-19.95324944,-43.92798659,belo horizonte,MG
30380,-19.94781536,-43.95815615,belo horizonte,MG
30380,-19.9340904,-43.952373,belo horizonte,MG
30320,-19.95724308,-43.93823245,belo horizonte,MG
30350,-19.95057123,-43.94407461,belo horizonte,MG
30310,-19.94814523,-43.92333021,belo horizonte,MG
30380,-19.94894596,-43.95124448,belo horizonte,MG
30320,-19.96921345,-43.93570008,belo horizonte,MG
30320,-19.97326458,-43.94118056,belo horizonte,MG
30350,-19.9388141,-43.94590971,belo horizonte,MG
30320,-19.97624603,-43.94399126,belo horizonte,MG
30310,-19.94670951,-43.9236373,belo horizonte,MG
30350,-19.95564617,-43.95295227,belo horizonte,MG
30320,-19.95752357,-43.94023306,belo horizonte,MG
30330,-19.94797683,-43.94002731,belo horizonte,MG
30310,-19.95512404,-43.93010582,belo horizonte,MG
30320,-19.9570721,-43.93672164,belo horizonte,MG
30390,-19.99844743,-43.97022162,belo horizonte,MG
30315,-19.95791305,-43.9298108,belo horizonte,MG
30360,-19.96701485,-43.95017386,belo horizonte,MG
30315,-19.95218283,-43.93434936,belo horizonte,MG
30315,-19.95369119,-43.93139752,belo horizonte,MG
30320,-19.95920215,-43.9375845,belo horizonte,MG
30380,-19.95285711,-43.95007853,belo horizonte,MG
30315,-19.94963059,-43.93455441,belo horizonte,MG
30310,-19.95111708,-43.92885827,belo horizonte,MG
30310,-19.942792,-43.93071039,belo horizonte,MG
30315,-19.95386549,-43.93438481,belo horizonte,MG
30350,-19.94666553,-43.94459153,belo horizonte,MG
30390,-20.00025445,-43.9705821,belo horizonte,MG
30360,-19.97155149,-43.94823872,belo horizonte,MG
30350,-19.96290778,-43.95215175,belo horizonte,MG
30330,-19.95505197,-43.941719,belo horizonte,MG
30320,-19.97379663,-43.9373156,belo horizonte,MG
30380,-19.94628559,-43.95526307,belo horizonte,MG
30350,-19.96659314,-43.95180926,belo horizonte,MG
30380,-19.95247924,-43.95074447,belo horizonte,MG
30350,-19.94242945,-43.94796359,belo horizonte,MG
30310,-19.94405592,-43.93250756,belo horizonte,MG
30350,-19.9616959,-43.95443532,belo horizonte,MG
30441,-19.93520106,-43.95679573,belo horizonte,MG
30441,-19.93504258,-43.95749981,belo horizonte,MG
30431,-19.94608266,-43.96674583,belo horizonte,MG
30421,-19.93968882,-43.97533765,belo horizonte,MG
30441,-19.93899288,-43.96274878,belo horizonte,MG
30493,-19.97256137,-43.96531782,belo horizonte,MG
30411,-19.92159682,-43.95817412,belo horizonte,MG
30411,-19.92870507,-43.95814453,belo horizonte,MG
30494,-19.95661691,-43.96843635,belo horizonte,MG
30421,-19.92791102,-43.97728572,belo horizonte,MG
30421,-19.92872538,-43.97396356,belo horizonte,MG
30441,-19.94226409,-43.95695767,belo horizonte,MG
30494,-19.96642138,-43.95811298,belo horizonte,MG
30441,-19.94217174,-43.95763834,belo horizonte,MG
