geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
8285,-23.55423828,-46.47539937,sao paulo,SP
8220,-23.53777027,-46.46241273,sao paulo,SP
8255,-23.54832741,-46.43544521,sao paulo,SP
8285,-23.55184275,-46.47074084,sao paulo,SP
8255,-23.55294556,-46.43615223,sao paulo,SP
8275,-23.56724303,-46.47993519,sao paulo,SP
8280,-23.55905918,-46.48114179,sao paulo,SP
8270,-23.56666185,-46.46338383,sao paulo,SP
8295,-23.54734027,-46.44901566,sao paulo,SP
8253,-23.5541877,-46.44033457,sao paulo,SP
8270,-23.56045907,-46.45877534,sao paulo,SP
8247,-23.53712607,-46.43463703,sao paulo,SP
8260,-23.55990247,-46.4359815,sao paulo,SP
8255,-23.55511837,-46.44408026,sao paulo,SP
8220,-23.53960468,-46.47723904,são paulo,SP
8270,-23.56185354,-46.46101272,são paulo,SP
8240,-23.51662429,-46.43486029,sao paulo,SP
8235,-23.51845345,-46.45841325,sao paulo,SP
8290,-23.55904793,-46.4560433,são paulo,SP
8290,-23.55600575,-46.44736295,sao paulo,SP
8246,-23.53050888,-46.43461558,são paulo,SP
8260,-23.57656228,-46.43016401,são paulo,SP
8248,-23.52995392,-46.43250081,sao paulo,SP
8246,-23.52887469,-46.43591177,sao paulo,SP
8240,-23.52370989,-46.43609005,sao paulo,SP
8235,-23.5181399,-46.45989071,sao paulo,SP
8215,-23.53645459,-46.44868607,sao paulo,SP
8275,-23.565555,-46.47447299,sao paulo,SP
8240,-23.52106356,-46.44089053,sao paulo,SP
8295,-23.54689341,-46.45164596,sao paulo,SP
8295,-23.54812441,-46.45537391,sao paulo,SP
8220,-23.53168506,-46.45311406,sao paulo,SP
8253,-23.55644628,-46.43727049,sao paulo,SP
8210,-23.54203861,-46.45297668,sao paulo,SP
8215,-23.54096846,-46.44269199,sao paulo,SP
8253,-23.54326222,-46.43804491,sao paulo,SP
8246,-23.53431692,-46.43659999,sao paulo,SP
8290,-23.54134128,-46.45029602,sao paulo,SP
8255,-23.5549887,-46.44337746,sao paulo,SP
8235,-23.52009868,-46.46442147,sao paulo,SP
8215,-23.53528837,-46.44325628,são paulo,SP
8230,-23.53068102,-46.45513386,são paulo,SP
8290,-23.55867556,-46.44632085,sao paulo,SP
8210,-23.53580898,-46.4540855,sao paulo,SP
8270,-23.55691755,-46.46201786,sao paulo,SP
8280,-23.56406632,-46.46848086,sao paulo,SP
8280,-23.55855834,-46.47839056,sao paulo,SP
8255,-23.55179735,-46.43584454,são paulo,SP
8225,-23.5332604,-46.46783285,sao paulo,SP
8290,-23.55252444,-46.46012476,sao paulo,SP
8270,-23.55685884,-46.46136826,são paulo,SP
8245,-23.51670141,-46.43215254,sao paulo,SP
8247,-23.53136395,-46.43092001,sao paulo,SP
8260,-23.55951963,-46.42806804,são paulo,SP
8215,-23.54389982,-46.44378698,sao paulo,SP
8235,-23.52021558,-46.45957443,sao paulo,SP
8265,-23.57583125,-46.45444337,sao paulo,SP
8280,-23.55873778,-46.46764246,sao paulo,SP
8240,-23.51972904,-46.43459029,sao paulo,SP
8223,-23.53539227,-46.46870376,sao paulo,SP
8230,-23.51889759,-46.45156307,sao paulo,SP
8290,-23.55600575,-46.44736295,sao paulo,SP
8245,-23.52190903,-46.43091962,sao paulo,SP
8280,-23.56257536,-46.47890169,sao paulo,SP
8210,-23.534116,-46.45219145,sao paulo,SP
8245,-23.52730131,-46.43117858,sao paulo,SP
8290,-23.55204922,-46.45121649,sao paulo,SP
8225,-23.53138661,-46.46542358,sao paulo,SP
8260,-23.57090932,-46.42799566,sao paulo,SP
8230,-23.52472027,-46.45225279,são paulo,SP
8235,-23.51629774,-46.46422409,sao paulo,SP
8280,-23.5575612,-46.47654964,sao paulo,SP
8295,-23.54902928,-46.4662241,sao paulo,SP
8215,-23.53657857,-46.44303732,sao paulo,SP
8210,-23.52829497,-46.44316295,sao paulo,SP
8270,-23.55607299,-46.46402601,sao paulo,SP
8255,-23.55299947,-46.43615171,sao paulo,SP
8210,-23.53626509,-46.45086546,sao paulo,SP
8225,-23.52882092,-46.46019744,sao paulo,SP
8270,-23.55804504,-46.46568607,sao paulo,SP
8210,-23.53294876,-46.4464275,sao paulo,SP
8290,-23.55600575,-46.44736295,sao paulo,SP
8285,-23.5513648,-46.47718464,sao paulo,SP
8223,-23.52154047,-46.47095288,sao paulo,SP
8246,-23.53139163,-46.4392381,sao paulo,SP
8230,-23.52988514,-46.4554669,sao paulo,SP
8290,-23.5533604,-46.45916028,sao paulo,SP
8223,-23.52793628,-46.46712569,sao paulo,SP
8246,-23.53096229,-46.44135205,sao paulo,SP
8280,-23.56579345,-46.46933933,sao paulo,SP
8275,-23.5765265,-46.4840415,sao paulo,SP
8246,-23.53101726,-46.44253369,sao paulo,SP
8220,-23.53525875,-46.45533034,sao paulo,SP
8275,-23.56842286,-46.47678608,sao paulo,SP
8257,-23.55324636,-46.4269749,sao paulo,SP
8240,-23.52902616,-46.45221651,sao paulo,SP
8290,-23.55264791,-46.4503648,sao paulo,SP
8290,-23.56087166,-46.45069992,sao paulo,SP
8260,-23.5595181,-46.4281052,são paulo,SP
8270,-23.55954647,-46.46393716,sao paulo,SP
8210,-23.52775998,-46.44416726,são paulo,SP
8295,-23.54452704,-46.45265878,sao paulo,SP
8215,-23.5431324,-46.44381807,sao paulo,SP
8290,-23.5575286,-46.45552649,sao paulo,SP
8240,-23.51960279,-46.43621081,são paulo,SP
8245,-23.51523441,-46.43223062,sao paulo,SP
8230,-23.52033333,-46.44427407,sao paulo,SP
8290,-23.5580919,-46.44625243,sao paulo,SP
8260,-23.57090932,-46.42799566,sao paulo,SP
8280,-23.55802471,-46.471496,sao paulo,SP
8290,-23.56087166,-46.45069992,sao paulo,SP
8235,-23.52174513,-46.44875547,sao paulo,SP
8290,-23.55339578,-46.45204043,sao paulo,SP
8210,-23.54069631,-46.45462689,sao paulo,SP
8275,-23.57314036,-46.47676112,sao paulo,SP
8280,-23.55490684,-46.46634424,sao paulo,SP
8280,-23.56338048,-46.4692235,sao paulo,SP
8230,-23.51826434,-46.44946102,são paulo,SP
8250,-23.5335044,-46.4408288,sao paulo,SP
8235,-23.5175155,-46.45781075,sao paulo,SP
8290,-23.55799874,-46.45143998,sao paulo,SP
8250,-23.54063793,-46.43833638,sao paulo,SP
8247,-23.53688158,-46.43695545,sao paulo,SP
8295,-23.54628882,-46.45371051,sao paulo,SP
8250,-23.539628,-46.43349753,sao paulo,SP
8235,-23.51972896,-46.45947079,sao paulo,SP
8220,-23.54083457,-46.47766493,sao paulo,SP
8275,-23.5783314,-46.48700282,sao paulo,SP
8250,-23.53982403,-46.43467944,sao paulo,SP
8253,-23.55616853,-46.4419707,sao paulo,SP
8245,-23.5185762,-46.43201142,sao paulo,SP
8210,-23.53129912,-46.44597414,sao paulo,SP
8295,-23.55128436,-46.45609787,sao paulo,SP
8260,-23.57275677,-46.42987746,sao paulo,SP
8255,-23.5549887,-46.44337746,sao paulo,SP
8210,-23.54071758,-46.46022449,sao paulo,SP
8255,-23.55294556,-46.43615223,sao paulo,SP
8210,-23.53543407,-46.44851726,sao paulo,SP
8255,-23.549706,-46.43332252,sao paulo,SP
8215,-23.54001376,-46.44356542,sao paulo,SP
8220,-23.5352906,-46.46010304,sao paulo,SP
8275,-23.56812126,-46.4809726,são paulo,SP
8210,-23.54095556,-46.46328231,sao paulo,SP
8280,-23.56196845,-46.4708515,sao paulo,SP
8295,-23.54689341,-46.45164596,sao paulo,SP
8210,-23.53528598,-46.454937,sao paulo,SP
8280,-23.55811507,-46.47610478,sao paulo,SP
8260,-23.55979009,-46.43667302,sao paulo,SP
8290,-23.55070828,-46.46068629,sao paulo,SP
8280,-23.56134649,-46.4713652,sao paulo,SP
8280,-23.55818934,-46.47350873,sao paulo,SP
8250,-23.5397205,-46.4350275,são paulo,SP
8210,-23.53445394,-46.44473522,sao paulo,SP
8275,-23.57361902,-46.47747998,sao paulo,SP
8290,-23.55684483,-46.45704022,sao paulo,SP
8230,-23.52506556,-46.45585483,sao paulo,SP
8220,-23.53991824,-46.47931781,sao paulo,SP
8255,-23.55004675,-46.43343146,sao paulo,SP
8280,-23.55758707,-46.46889897,sao paulo,SP
8280,-23.56257536,-46.47890169,são paulo,SP
8225,-23.53063666,-46.46757254,sao paulo,SP
8240,-23.52412544,-46.44348183,sao paulo,SP
8210,-23.53336549,-46.44401832,sao paulo,SP
8255,-23.54488234,-46.43255188,sao paulo,SP
8260,-23.57744855,-46.43854041,sao paulo,SP
8253,-23.54844628,-46.43762984,sao paulo,SP
8270,-23.55742124,-46.46278566,sao paulo,SP
8295,-23.55088504,-46.45164752,sao paulo,SP
8210,-23.52711931,-46.44411581,sao paulo,SP
8280,-23.55901439,-46.47487759,sao paulo,SP
8280,-23.55937952,-46.47006888,sao paulo,SP
8255,-23.55324221,-46.43160154,sao paulo,SP
8215,-23.54423485,-46.44231909,sao paulo,SP
8295,-23.54922328,-46.45313882,são paulo,SP
8210,-23.5417132,-46.45522432,sao paulo,SP
8235,-23.51702757,-46.45691044,sao paulo,SP
8270,-23.5682429,-46.4621128,sao paulo,SP
8225,-23.53281059,-46.46025842,sao paulo,SP
8215,-23.53630639,-46.4487084,sao paulo,SP
8290,-23.5536624,-46.45618443,sao paulo,SP
8280,-23.55982949,-46.47373059,sao paulo,SP
8225,-23.53162002,-46.46021706,sao paulo,SP
8265,-23.57682286,-46.45422158,sao paulo,SP
8230,-23.52220164,-46.45574431,sao paulo,SP
8246,-23.53141158,-46.43927754,sao paulo,SP
8230,-23.51688292,-46.44522096,sao paulo,SP
8235,-23.51553299,-46.45162555,sao paulo,SP
8215,-23.53920254,-46.44534278,sao paulo,SP
8225,-23.53188299,-46.46213634,sao paulo,SP
8255,-23.55229248,-46.44178983,sao paulo,SP
8285,-23.55383499,-46.46871143,sao paulo,SP
8255,-23.54752245,-46.43268493,sao paulo,SP
8275,-23.5691789,-46.47930265,sao paulo,SP
8235,-23.51460019,-46.44759101,sao paulo,SP
8270,-23.5605282,-46.46560956,sao paulo,SP
8285,-23.55497803,-46.47003263,são paulo,SP
8270,-23.56121336,-46.45650309,sao paulo,SP
8295,-23.54308586,-46.45296674,sao paulo,SP
8220,-23.53674095,-46.47298,sao paulo,SP
8210,-23.53773381,-46.45031754,sao paulo,SP
8275,-23.56413226,-46.47863043,sao paulo,SP
8247,-23.53435397,-46.43400273,sao paulo,SP
8255,-23.55123598,-46.43633179,sao paulo,SP
8275,-23.565618,-46.47441098,são paulo,SP
8235,-23.51681556,-46.45979053,sao paulo,SP
8270,-23.56058311,-46.46410296,sao paulo,SP
8250,-23.53458814,-46.43988788,sao paulo,SP
8225,-23.5302229,-46.46199967,sao paulo,SP
8230,-23.51854146,-46.44501423,sao paulo,SP
8265,-23.57654795,-46.45361632,sao paulo,SP
8210,-23.54112417,-46.45617967,sao paulo,SP
8225,-23.52900696,-46.46403852,sao paulo,SP
8210,-23.54184497,-46.46049642,são paulo,SP
8250,-23.53862419,-46.43680059,sao paulo,SP
8223,-23.52299777,-46.46795421,sao paulo,SP
8285,-23.55298239,-46.4721184,são paulo,SP
8270,-23.55854486,-46.46498736,sao paulo,SP
8220,-23.53943906,-46.4787824,sao paulo,SP
8253,-23.54189104,-46.43994254,sao paulo,SP
8223,-23.52237702,-46.46641741,sao paulo,SP
8220,-23.53820934,-46.47005656,sao paulo,SP
8225,-23.52916414,-46.46688586,sao paulo,SP
8295,-23.54448013,-46.45667597,sao paulo,SP
8240,-23.526213,-46.4470373,sao paulo,SP
8210,-23.53185467,-46.44338485,sao paulo,SP
8226,-23.55269875,-46.65589894,sao paulo,SP
8240,-23.52977742,-46.45204487,sao paulo,SP
8290,-23.55070828,-46.46068629,sao paulo,SP
8215,-23.53930918,-46.44667552,sao paulo,SP
8270,-23.55547398,-46.46368534,sao paulo,SP
8246,-23.53141158,-46.43927754,sao paulo,SP
8253,-23.53487704,-46.43902122,sao paulo,SP
8253,-23.54725011,-46.4380275,sao paulo,SP
8270,-23.56480035,-46.46296541,sao paulo,SP
8285,-23.55463915,-46.4801181,sao paulo,SP
8290,-23.54761819,-46.44813625,sao paulo,SP
8270,-23.55549223,-46.46171721,sao paulo,SP
8265,-23.58657341,-46.45021806,sao paulo,SP
8246,-23.53279369,-46.43949009,sao paulo,SP
8250,-23.53487818,-46.43969155,sao paulo,SP
8253,-23.54581057,-46.4386219,sao paulo,SP
8290,-23.55867556,-46.44632085,sao paulo,SP
8247,-23.52519927,-46.43397129,sao paulo,SP
8225,-23.52497128,-46.45879899,sao paulo,SP
8260,-23.56606934,-46.42579352,sao paulo,SP
8275,-23.57912229,-46.4853969,são paulo,SP
8290,-23.55320242,-46.44822385,sao paulo,SP
8257,-23.55407024,-46.42984603,sao paulo,SP
8265,-23.57691666,-46.45687704,sao paulo,SP
8265,-23.57731443,-46.45572949,sao paulo,SP
8245,-23.52400777,-46.43378216,sao paulo,SP
8230,-23.52880903,-46.45489486,são paulo,SP
8275,-23.56992945,-46.48102306,sao paulo,SP
8280,-23.55672824,-46.47766566,sao paulo,SP
8285,-23.55258289,-46.46824227,sao paulo,SP
8223,-23.52452663,-46.47097325,sao paulo,SP
8255,-23.54990366,-46.43222274,sao paulo,SP
8253,-23.54119502,-46.43947399,são paulo,SP
8290,-23.54684257,-46.44771362,sao paulo,SP
8210,-23.5283102,-46.4441565,sao paulo,SP
8280,-23.55394835,-46.4662646,sao paulo,SP
8210,-23.53008074,-46.4464276,são paulo,SP
8210,-23.5314135,-46.44484425,sao paulo,SP
8255,-23.55482826,-46.4326156,sao paulo,SP
8226,-23.6751171,-46.78073049,sao paulo,SP
8290,-23.55315067,-46.45420009,sao paulo,SP
8265,-23.5803006,-46.456389,sao paulo,SP
8270,-23.56197622,-46.45271706,sao paulo,SP
8275,-23.56741532,-46.47228988,sao paulo,SP
8253,-23.55096168,-46.44290107,sao paulo,SP
8255,-23.5510596,-46.43947478,sao paulo,SP
8280,-23.5607078,-46.46799196,sao paulo,SP
8280,-23.5657325,-46.46936228,sao paulo,SP
8245,-23.52009765,-46.43495657,sao paulo,SP
8230,-23.52181126,-46.45198613,sao paulo,SP
8290,-23.55693017,-46.44815874,sao paulo,SP
8253,-23.55652513,-46.44416841,sao paulo,SP
8247,-23.53552341,-46.43749157,sao paulo,SP
8253,-23.54446359,-46.44042535,sao paulo,SP
8223,-23.52405855,-46.47090372,sao paulo,SP
8240,-23.52173219,-46.44555866,sao paulo,SP
8265,-23.58257991,-46.455866,sao paulo,SP
8275,-23.57776342,-46.48600956,sao paulo,SP
8290,-23.54937864,-46.44849705,sao paulo,SP
8223,-23.53224951,-46.47079316,sao paulo,SP
8220,-23.54100181,-46.47758491,sao paulo,SP
8270,-23.56414485,-46.46403501,sao paulo,SP
8245,-23.5246654,-46.43294162,sao paulo,SP
8280,-23.558535,-46.47170304,sao paulo,SP
8225,-23.5255512,-46.4585475,sao paulo,SP
8290,-23.55603053,-46.4526265,sao paulo,SP
8215,-23.54916252,-46.44401303,sao paulo,SP
8210,-23.53185467,-46.44338485,sao paulo,SP
8223,-23.52457107,-46.47231062,são paulo,SP
8210,-23.54071758,-46.46022449,sao paulo,SP
8210,-23.53356595,-46.44446658,são paulo,SP
8235,-23.51711008,-46.45602246,sao paulo,SP
8285,-23.55375842,-46.47493462,sao paulo,SP
8223,-23.52899211,-46.47329072,sao paulo,SP
8295,-23.54286986,-46.45282627,sao paulo,SP
8215,-23.53766009,-46.44297599,sao paulo,SP
8260,-23.5595181,-46.4281052,sao paulo,SP
8270,-23.56187372,-46.4548548,sao paulo,SP
8245,-23.51711675,-46.43099401,sao paulo,SP
8247,-23.53622944,-46.43501555,sao paulo,SP
8253,-23.55329934,-46.44300795,sao paulo,SP
8257,-23.55324636,-46.4269749,sao paulo,SP
8250,-23.53994995,-46.43523677,sao paulo,SP
8275,-23.57130234,-46.48280824,sao paulo,SP
8210,-23.5357687,-46.45053782,sao paulo,SP
8295,-23.54880376,-46.45826784,sao paulo,SP
8253,-23.55247385,-46.43912137,sao paulo,SP
8210,-23.54639735,-46.44546438,sao paulo,SP
8240,-23.52925447,-46.45275901,sao paulo,SP
8230,-23.52449678,-46.45354284,sao paulo,SP
8265,-23.57114332,-46.45006054,são paulo,SP
8226,-23.59531289,-46.51820943,sao paulo,SP
8255,-23.54890559,-46.43554535,sao paulo,SP
8275,-23.57776342,-46.48600956,sao paulo,SP
8230,-23.51976932,-46.45422184,sao paulo,SP
8295,-23.54574871,-46.45480707,sao paulo,SP
8290,-23.5602329,-46.45318014,sao paulo,SP
8275,-23.57714628,-46.48460085,sao paulo,SP
8240,-23.52681144,-46.4533775,sao paulo,SP
8260,-23.57416123,-46.4307454,sao paulo,SP
8225,-23.52825508,-46.46326806,sao paulo,SP
8220,-23.53902912,-46.45941841,sao paulo,SP
8253,-23.55247385,-46.43912137,sao paulo,SP
8246,-23.53265908,-46.43833602,sao paulo,SP
8210,-23.52615951,-46.44365695,sao paulo,SP
8247,-23.53644738,-46.43257003,são paulo,SP
8230,-23.530535,-46.45516752,sao paulo,SP
8270,-23.56294193,-46.45948378,sao paulo,SP
8210,-23.54407357,-46.44952671,sao paulo,SP
8230,-23.516343,-46.444572,sao paulo,SP
8247,-23.53538991,-46.43269921,sao paulo,SP
8265,-23.57161229,-46.45083954,sao paulo,SP
8230,-23.51605835,-46.45173418,sao paulo,SP
8246,-23.52720516,-46.43478446,são paulo,SP
8285,-23.5533959,-46.46808282,sao paulo,SP
8250,-23.54139412,-46.43493795,sao paulo,SP
8210,-23.52714837,-46.44196478,sao paulo,SP
8240,-23.52187515,-46.43433168,sao paulo,SP
8265,-23.56848031,-46.45835783,são paulo,SP
8270,-23.56184952,-46.45385988,sao paulo,SP
8223,-23.52291702,-46.46676638,sao paulo,SP
8295,-23.55192222,-46.45757777,são paulo,SP
8270,-23.56332059,-46.4643287,sao paulo,SP
8253,-23.54189104,-46.43994254,sao paulo,SP
8247,-23.53169705,-46.43072644,sao paulo,SP
8290,-23.55904793,-46.4560433,sao paulo,SP
8223,-23.53224951,-46.47079316,sao paulo,SP
8280,-23.56024118,-46.47266581,sao paulo,SP
8215,-23.54386755,-46.44454751,são paulo,SP
8275,-23.57670016,-46.48074548,sao paulo,SP
8210,-23.54034158,-46.45233683,sao paulo,SP
8275,-23.56680541,-46.47294438,sao paulo,SP
8240,-23.52925447,-46.45275901,sao paulo,SP
8235,-23.51930404,-46.46847881,sao paulo,SP
8265,-23.57720087,-46.4580471,sao paulo,SP
8290,-23.55603053,-46.4526265,sao paulo,SP
8245,-23.52410265,-46.4344029,sao paulo,SP
8245,-23.52100232,-46.43279214,sao paulo,SP
8295,-23.54793967,-46.45764603,sao paulo,SP
8245,-23.52134879,-46.43089217,sao paulo,SP
8220,-23.53803359,-46.45850921,sao paulo,SP
8253,-23.53628653,-46.43795697,sao paulo,SP
8220,-23.53476861,-46.46164667,sao paulo,SP
8290,-23.55175989,-46.44890603,são paulo,SP
8240,-23.52741213,-46.44744187,sao paulo,SP
8223,-23.53034309,-46.46960601,sao paulo,SP
8223,-23.53240937,-46.46842059,sao paulo,SP
8290,-23.55328238,-46.45408797,sao paulo,SP
8265,-23.5712784,-46.45022538,sao paulo,SP
8210,-23.54163682,-46.45390348,são paulo,SP
8253,-23.54588016,-46.43867508,sao paulo,SP
8280,-23.56131586,-46.47697961,sao paulo,SP
8255,-23.55176461,-46.42696004,sao paulo,SP
8260,-23.57090932,-46.42799566,sao paulo,SP
8220,-23.53657498,-46.4733427,sao paulo,SP
8223,-23.53137769,-46.47132104,sao paulo,SP
8247,-23.52731451,-46.43950689,sao paulo,SP
8210,-23.53005678,-46.44655393,sao paulo,SP
8270,-23.56287569,-46.45487636,sao paulo,SP
8265,-23.5746971,-46.45454542,são paulo,SP
8253,-23.55561936,-46.43846098,sao paulo,SP
8210,-23.53005678,-46.44655393,sao paulo,SP
8255,-23.545026,-46.4329941,são paulo,SP
8260,-23.55811411,-46.44155795,sao paulo,SP
8215,-23.53556696,-46.44453776,sao paulo,SP
8223,-23.53068886,-46.47005331,sao paulo,SP
8253,-23.55550177,-46.44262791,sao paulo,SP
8270,-23.55918886,-46.46526803,sao paulo,SP
8275,-23.56413226,-46.47863043,sao paulo,SP
8240,-23.52893379,-46.45195898,sao paulo,SP
8275,-23.56936082,-46.47244717,sao paulo,SP
8275,-23.56748279,-46.47223412,são paulo,SP
8240,-23.52527237,-46.43889335,sao paulo,SP
8215,-23.54096846,-46.44269199,sao paulo,SP
8280,-23.56478019,-46.47673294,sao paulo,SP
8220,-23.53957509,-46.45823413,sao paulo,SP
8290,-23.5533604,-46.45916028,sao paulo,SP
8275,-23.57800279,-46.48689488,sao paulo,SP
8253,-23.53789293,-46.43844059,sao paulo,SP
8270,-23.56320368,-46.45734347,sao paulo,SP
8260,-23.55979009,-46.43667302,são paulo,SP
8223,-23.52096177,-46.46906513,sao paulo,SP
8225,-23.52564214,-46.46086731,sao paulo,SP
8275,-23.56609969,-46.47570647,sao paulo,SP
8285,-23.5537496,-46.4743779,sao paulo,SP
8246,-23.53236244,-46.43964929,sao paulo,SP
8210,-23.52660599,-46.44099933,sao paulo,SP
8280,-23.55688174,-46.46716887,são paulo,SP
8215,-23.55036253,-46.44266383,são paulo,SP
8255,-23.54711758,-46.4356731,sao paulo,SP
8250,-23.53857287,-46.43633556,sao paulo,SP
8220,-23.53554251,-46.45732528,sao paulo,SP
8260,-23.56275946,-46.43027845,sao paulo,SP
8250,-23.539628,-46.43349753,são paulo,SP
8235,-23.52267215,-46.46464351,sao paulo,SP
8285,-23.5520939,-46.47631991,sao paulo,SP
8290,-23.55344514,-46.45281564,sao paulo,SP
8253,-23.5552745,-46.43720053,sao paulo,SP
8285,-23.55052234,-46.46424626,sao paulo,SP
8235,-23.51696092,-46.4534063,sao paulo,SP
8265,-23.57336599,-46.45846255,sao paulo,SP
8270,-23.55827241,-46.47538458,sao paulo,SP
8240,-23.52342089,-46.44824682,sao paulo,SP
8210,-23.54371159,-46.4568732,sao paulo,SP
8235,-23.51824075,-46.4541947,sao paulo,SP
8255,-23.54419268,-46.43416333,sao paulo,SP
8230,-23.52859786,-46.4540475,sao paulo,SP
8235,-23.51575041,-46.45116971,sao paulo,SP
8265,-23.57173254,-46.45080871,sao paulo,SP
8230,-23.530535,-46.45516752,sao paulo,SP
8220,-23.53649634,-46.45657308,são paulo,SP
8270,-23.56347273,-46.45808206,são paulo,SP
8246,-23.53179107,-46.4376423,sao paulo,SP
8225,-23.52813235,-46.46090452,sao paulo,SP
8246,-23.53212784,-46.43973808,são paulo,SP
8255,-23.55506881,-46.43362159,sao paulo,SP
8260,-23.55860362,-46.43116233,sao paulo,SP
8210,-23.53233799,-46.44542786,sao paulo,SP
8210,-23.54174926,-46.45257434,sao paulo,SP
8290,-23.54259325,-46.45032265,sao paulo,SP
8255,-23.544314,-46.43335296,sao paulo,SP
8285,-23.55139539,-46.47803415,sao paulo,SP
8275,-23.57242254,-46.47842843,sao paulo,SP
8250,-23.53857287,-46.43633556,sao paulo,SP
8295,-23.54322822,-46.45299677,sao paulo,SP
8255,-23.54672061,-46.43559212,sao paulo,SP
8260,-23.57090932,-46.42799566,sao paulo,SP
8240,-23.52299913,-46.43954783,sao paulo,SP
8230,-23.52513332,-46.4534123,sao paulo,SP
8230,-23.52988514,-46.4554669,sao paulo,SP
8255,-23.5549887,-46.44337746,sao paulo,SP
8253,-23.54461497,-46.44082789,sao paulo,SP
8240,-23.5250671,-46.44638032,sao paulo,SP
8290,-23.55396652,-46.45121502,sao paulo,SP
8220,-23.53690945,-46.47083504,sao paulo,SP
8240,-23.52389101,-46.44953625,sao paulo,SP
8235,-23.51477611,-46.44930563,sao paulo,SP
8255,-23.55188639,-46.42716398,sao paulo,SP
8290,-23.55216253,-46.44672053,sao paulo,SP
8270,-23.55424123,-46.46367859,sao paulo,SP
8215,-23.53888491,-46.44274039,são paulo,SP
8215,-23.54472244,-46.44304054,sao paulo,SP
8275,-23.57236448,-46.47955272,sao paulo,SP
8285,-23.55391481,-46.48013648,sao paulo,SP
8215,-23.53584268,-46.44366301,sao paulo,SP
8240,-23.52284415,-46.44744926,sao paulo,SP
8290,-23.55080421,-46.46176777,sao paulo,SP
8295,-23.54858632,-46.4490103,sao paulo,SP
8220,-23.53498557,-46.45681329,sao paulo,SP
8250,-23.53790786,-46.43752516,são paulo,SP
8295,-23.54524056,-46.45839762,sao paulo,SP
8265,-23.58441252,-46.4498381,sao paulo,SP
8223,-23.53223651,-46.47341578,sao paulo,SP
8230,-23.52165482,-46.45533661,sao paulo,SP
8270,-23.56825372,-46.46126022,sao paulo,SP
8235,-23.51834616,-46.4579758,sao paulo,SP
8226,-23.52308096,-46.46186127,sao paulo,SP
8245,-23.51391958,-46.43197958,sao paulo,SP
8223,-23.521171,-46.4709672,sao paulo,SP
8280,-23.56043386,-46.47805646,sao paulo,SP
8235,-23.51670015,-46.46661731,são paulo,SP
8280,-23.5639795,-46.47317361,sao paulo,SP
8280,-23.56213135,-46.47933421,sao paulo,SP
8223,-23.52463463,-46.47096222,sao paulo,SP
